,summary_text,sentiment,sentiment score,intent,intent score
287," Noticed unusual fraudulent charges on account. reported to bank and cancelled card, filed police report and requested investigation for the dates and amounts as listed below totaling XXXX . Received notice from bank that due to prior business conducted with vendor ( XXXX XXXX ) the request to dismiss charges was denied . I did not make these purchases and have no knowledge of the locations the purchases were allegedly charged at . I have never spent over {$50.00} within the past few months and don't understand how this happened .",NEGATIVE,0.9989616870880127,Overcharged,0.42853844165802
288," On at least four instances, the credit card is saying payments have been late, and they charge a late fee and interest charge . For the first two instances, I know I made the payments on time, but the company said it was posted late and so they charged fees . The company acknowledged that their system was inappropriately delayed when the payment was shown as posting .",NEGATIVE,0.9990469813346863,Overcharged,0.5065304040908813
289," I am enrolled in auto-pay with a Capital One MasterCard account . I have noticed to distinct problems after reviewing my statements . Even though my auto-payment is scheduled, processed and submitted on the date due, I have now been charged a late fee . I would like to pursue further action and potential litigation .",NEGATIVE,0.9991342425346375,Overcharged,0.6315627098083496
290," The tracking information said that the item arrived on XXXX XXXX, 2019 . But the item was not there, nor delivered to her home . I requested a refund and spoke to 2 different customer service agents . They said they had no authority to issue a refund so I asked for a supervisor .",NEGATIVE,0.9993207454681396,Overcharged,0.3293115496635437
291," On XX/XX/2018 I made my first payment on my credit account with them . They claimed that the payment didn't go though because the bank account I used to pay with was closed . This was a flat out lie. I use that bank account to pay all of my bills with no issue . While my account was frozen, I returned items that I had purchased with my credit card . XXXX started charging me returned payment fees, and refused to remove them .",NEGATIVE,0.9961568713188171,Overcharged,0.4723564088344574
292," ""I was never late on my Capital One/Cabela 's credit card with account number XXXX"" ""Chase United Club and Sapphire Prefered has MISLEADING customer service practices"" ""I feel cheated, lied to, and victimized by my bank and this unscrupulous vendor""",NEGATIVE,0.9890424609184265,Overcharged,0.27720946073532104
293," Lowe 's CC balance balance was $620.00 when I paid $40.00 toward the min pmt was {$29.00}. I called and was told by the representative that they could refund my pmt in 7 business days . I called in 7 days just to be told I would need to wait 2 more days . Meanwhile, my checking acct balance is at {$28.00}, with other bills due .",NEGATIVE,0.9981573224067688,Overcharged,0.49170228838920593
294," Capital One sent me a solicitation in the US mail to apply for a Venture credit card, offered to customers with """" Excellent Credit, '' they said . They had a preapproved offer for me. They sent me an email telling me I would have to provide them a copy of my passport, driver license or some other photo id AND a social security card . They already did a hard pull on my credit and my credit score dropped somewhere between 5 and 10 points. I called XXXX  and they said I should request a letter of deletion",NEGATIVE,0.9988576173782349,Security Concern,0.47537961602211
295," Capital One ""lost '' a check for {$170.00} and instructed me to stop payment and send another payment . Capital One tried to deposit the first check, but it was rejected by my bank because the payment had been made already . Now Capital One claims that because the duplicate payment is stopped I still have a balance due . But the balance due is XXXX .",NEGATIVE,0.9996603727340698,Overcharged,0.3306502103805542
296, I have been treated very shabbily by Capital One Sparks Business Cards . I believe I've been discriminated against based on my XXXX surname and as a XXXX XXXX . I faxed it that afternoon and then mailed a hard copy on or before XX/XX/2019 . I am extremely upset. I filed a complaint with the Attorney General of Texas .,NEGATIVE,0.9988057613372803,Overcharged,0.4964967966079712
297," A long standing holder of this credit card ( since XXXX ) and have always been in good standing ... . Never a late payment . On XX/XX/XXXX I paid off my up to date balance in full . In XXXX the company charged interest on my account which is not possible since the account had no balance . Since I was not aware they would violate our agreement this caused me to generate a 30-day late on my credit reports, a considerable drop in credit score and they reduced my credit limit from {$4900",NEGATIVE,0.9973574280738831,Overcharged,0.6512475609779358
298," I may be subject to identity theft, and I suspect my social security number is being used in fraudulent activities . I called both banks to report fraudulent activity on my behalf, and they closed the credit card accounts . It seems that somebody at this address is using my financial information to open store credit cards and making purchases of small kitchen appliances .",NEGATIVE,0.9994401335716248,Security Concern,0.8776341080665588
299," American Express failed to properly investigate these billing disputes, with disputed amounts totaling {$3200.00}. The amount in dispute is due to an overbilling, and double billing and payment for stays made by other methods . American Express was provided ample evidence to support my claim, including documents showing stays where paid using reward points, a letter from the hotel stating a charge was made in error .",NEGATIVE,0.9963616728782654,Overcharged,0.7828809022903442
